Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
3.732,23.6,Capsicum,10.18,Friday,False,Luosi Pepper
0.97,12.0,Flower/Leaf Vegetables,18.51,Friday,False,Spinach
0.32,25.8,Flower/Leaf Vegetables,15.98,Friday,False,Siguajian
3.0,8.9,Capsicum,9.43,Saturday,True,Red Hot Peppers (Bag)
7.0,3.7285714285714286,Capsicum,9.43,Saturday,True,Green Hang Pepper (Bag)
12.0,6.7,Capsicum,9.43,Saturday,True,Green Line Pepper (Bag)
2.0,8.9,Capsicum,9.43,Saturday,True,Fruit Pepper (Bag)
1.0,3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Basil (Bag)
14.0,3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Spinach (Bag)
7.0,3.557142857142857,Capsicum,9.43,Saturday,True,Green Hot Peppers (Bag)
12.0,14.7,Capsicum,9.43,Saturday,True,Millet Pepper (Bag)
9.0,2.8,Flower/Leaf Vegetables,9.43,Saturday,True,Shanghai Green (Bag)
4.0,2.675,Flower/Leaf Vegetables,9.43,Saturday,True,Caixin (Bag)
3.0,7.1000000000000005,Capsicum,9.43,Saturday,True,Luosi Pepper (Bag)
1.0,5.9,Capsicum,9.43,Saturday,True,Xiaozhoupi (Bag)
0.696,16.0,Capsicum,9.43,Saturday,True,Bell Pepper (2)
15.0,3.9,Edible Mushroom,1.3,Saturday,True,Haixian Mushroom (Bag) (3)
0.33,14.0,Edible Mushroom,9.43,Saturday,True,Fresh Edible Fungus (2)
1.899,16.0,Edible Mushroom,9.43,Saturday,True,Fresh Sea (2)
0.631,19.8,Edible Mushroom,9.43,Saturday,True,Jigu (2)
0.5509999999999999,16.0,Aquatic Tuberous Vegetables,9.43,Saturday,True,High Melon (2)
6.0,3.5833333333333335,Flower/Leaf Vegetables,9.43,Saturday,True,Zhuyecai (Bag)
10.0,4.9,Capsicum,9.43,Saturday,True,Ginger And Xiaomijiao Mix (Small Bag)
1.432,8.0,Flower/Leaf Vegetables,29.03,Saturday,True,Chuncai
2.0,5.9,Flower/Leaf Vegetables,9.43,Saturday,True,Hongshujian (Bag)
0.392,31.600000000000005,Capsicum,7.8,Saturday,True,Green Line Pepper
3.908,7.0,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
9.0,3.5,Edible Mushroom,6.64,Saturday,True,Needle Mushroom (Bag) (2)
11.0,3.6818181818181817,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Leaf Lettuce (Bag)
2.142,12.0,Flower/Leaf Vegetables,9.43,Saturday,True,Yuxingcao 
7.433,6.0,Flower/Leaf Vegetables,10.33,Saturday,True,Xiaoqingcai (1)
2.0,3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Caidian Quinoa Artemisia (Bag)
60.42,10.0,Capsicum,5.7,Saturday,True,Wuhu Green Pepper (1)
3.891,19.8,Solanum,6.9,Saturday,True,Changxianqie
1.047,45.6,Flower/Leaf Vegetables,10.46,Saturday,True,Sichuan Red Cedar
32.849,3.2,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
10.131,10.0,Flower/Leaf Vegetables,15.25,Saturday,True,Yunnan Shengcai
2.779,7.2,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
0.229,14.0,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
0.792,8.0,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
1.107,6.0,Flower/Leaf Vegetables,5.35,Saturday,True,Radish Leaves
1.121,12.0,Flower/Leaf Vegetables,0.47,Saturday,True,Caidian Quinoa Artemisia
1.293,7.0,Flower/Leaf Vegetables,12.81,Saturday,True,Yunnan Lettuces
1.338,27.6,Capsicum,6.73,Saturday,True,Red Hot Peppers
0.521,33.6,Capsicum,11.76,Saturday,True,Red Pepper (1)
22.014,10.0,Solanum,6.07,Saturday,True,Eggplant (2)
5.759,19.8,Edible Mushroom,10.8,Saturday,True,Xixia Black Mushroom (1)
0.181,10.0,Flower/Leaf Vegetables,11.78,Saturday,True,Machixian
1.3530000000000002,16.0,Solanum,5.01,Saturday,True,Green Eggplant (1)
8.234,4.0,Flower/Leaf Vegetables,15.68,Saturday,True,Naibaicai
1.696,10.0,Flower/Leaf Vegetables,26.16,Saturday,True,Foreign Garland Chrysanthemum 
6.008,6.0,Flower/Leaf Vegetables,27.84,Saturday,True,Dongmenkou Xiaobaicai
12.739,23.6,Capsicum,10.18,Saturday,True,Luosi Pepper
1.0,4.9,Edible Mushroom,6.57,Saturday,True,The White Mushroom (Bag)
2.0,2.9,Edible Mushroom,9.24,Saturday,True,The Crab Flavor Mushroom (1)
1.0,7.9,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
5.034,12.0,Flower/Leaf Vegetables,18.51,Saturday,True,Spinach
10.667,8.0,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
15.591,14.0,Cabbage,9.26,Saturday,True,Broccoli
3.686,16.0,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
1.0,8.9,Capsicum,9.43,Sunday,True,Red Hot Peppers (Bag)
4.0,7.9,Capsicum,9.43,Sunday,True,Green Line Pepper (Bag)
1.0,8.9,Capsicum,9.43,Sunday,True,Fruit Pepper (Bag)
3.0,3.9,Capsicum,9.43,Sunday,True,Green Hang Pepper (Bag)
1.0,3.9,Capsicum,9.43,Sunday,True,Green Hot Peppers (Bag)
23.0,14.021739130434783,Capsicum,9.43,Sunday,True,Millet Pepper (Bag)
9.0,2.5,Flower/Leaf Vegetables,9.43,Sunday,True,Shanghai Green (Bag)
7.0,6.6000000000000005,Capsicum,9.43,Sunday,True,Luosi Pepper (Bag)
3.0,2.9,Flower/Leaf Vegetables,9.43,Sunday,True,Caixin (Bag)
1.0,3.9,Flower/Leaf Vegetables,9.43,Sunday,True,Basil (Bag)
0.345,11.2,Capsicum,9.43,Sunday,True,Bell Pepper (2)
6.0,4.9,Capsicum,9.43,Sunday,True,Ginger And Xiaomijiao Mix (Small Bag)
0.6890000000000001,12.8,Edible Mushroom,9.43,Sunday,True,Fresh Sea (2)
0.429,16.85,Edible Mushroom,9.43,Sunday,True,Jigu (2)
0.752,16.0,Aquatic Tuberous Vegetables,9.43,Sunday,True,High Melon (2)
4.0,3.9,Flower/Leaf Vegetables,9.43,Sunday,True,Zhuyecai (Bag)
1.6589999999999998,8.0,Flower/Leaf Vegetables,29.03,Sunday,True,Chuncai
2.0,5.0,Flower/Leaf Vegetables,9.43,Sunday,True,Hongshujian (Bag)
1.0,3.9,Flower/Leaf Vegetables,9.43,Sunday,True,Caidian Quinoa Artemisia (Bag)
1.503,31.600000000000005,Capsicum,7.8,Sunday,True,Green Line Pepper
14.182,7.0,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
15.0,3.433333333333333,Edible Mushroom,6.64,Sunday,True,Needle Mushroom (Bag) (2)
22.0,3.6,Flower/Leaf Vegetables,9.43,Sunday,True,Spinach (Bag)
3.0,3.9,Edible Mushroom,1.3,Sunday,True,Haixian Mushroom (Bag) (3)
1.029,12.0,Flower/Leaf Vegetables,9.43,Sunday,True,Yuxingcao 
13.0,3.899999999999999,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Leaf Lettuce (Bag)
52.31,10.0,Capsicum,5.7,Sunday,True,Wuhu Green Pepper (1)
7.955,6.0,Flower/Leaf Vegetables,10.33,Sunday,True,Xiaoqingcai (1)
16.0,4.9,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Lettuce (Bag)
7.828,19.8,Edible Mushroom,10.8,Sunday,True,Xixia Black Mushroom (1)
26.139,3.2,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
13.155,10.0,Flower/Leaf Vegetables,15.25,Sunday,True,Yunnan Shengcai
8.809,6.0,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
9.282,8.0,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
2.365,6.0,Flower/Leaf Vegetables,5.35,Sunday,True,Radish Leaves
3.922,12.0,Flower/Leaf Vegetables,0.47,Sunday,True,Caidian Quinoa Artemisia
5.861,7.0,Flower/Leaf Vegetables,12.81,Sunday,True,Yunnan Lettuces
0.558,27.6,Capsicum,6.73,Sunday,True,Red Hot Peppers
0.158,35.6,Capsicum,11.76,Sunday,True,Red Pepper (1)
1.247,31.600000000000005,Flower/Leaf Vegetables,10.46,Sunday,True,Sichuan Red Cedar
0.238,16.0,Solanum,5.01,Sunday,True,Green Eggplant (1)
20.175,9.2,Solanum,6.07,Sunday,True,Eggplant (2)
4.0,4.9,Edible Mushroom,6.57,Sunday,True,The White Mushroom (Bag)
8.788,4.0,Flower/Leaf Vegetables,15.68,Sunday,True,Naibaicai
0.6759999999999999,29.6,Flower/Leaf Vegetables,15.98,Sunday,True,Siguajian
0.753,10.0,Flower/Leaf Vegetables,26.16,Sunday,True,Foreign Garland Chrysanthemum 
4.072,19.8,Solanum,6.9,Sunday,True,Changxianqie
13.007,19.8,Capsicum,10.18,Sunday,True,Luosi Pepper
3.0700000000000003,12.0,Flower/Leaf Vegetables,18.51,Sunday,True,Spinach
17.627,8.0,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
7.757000000000001,14.0,Cabbage,9.26,Sunday,True,Broccoli
4.699,6.0,Flower/Leaf Vegetables,27.84,Sunday,True,Dongmenkou Xiaobaicai
1.0,3.9,Flower/Leaf Vegetables,9.43,Monday,False,Basil (Bag)
8.0,4.9,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Lettuce (Bag)
5.0,3.9,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Leaf Lettuce (Bag)
3.0,3.9,Flower/Leaf Vegetables,9.43,Monday,False,Spinach (Bag)
3.0,2.0,Flower/Leaf Vegetables,9.43,Monday,False,Caixin (Bag)
7.0,2.9,Flower/Leaf Vegetables,9.43,Monday,False,Shanghai Green (Bag)
7.0,13.842857142857143,Capsicum,9.43,Monday,False,Millet Pepper (Bag)
4.0,3.3,Capsicum,9.43,Monday,False,Green Hot Peppers (Bag)
3.0,4.9,Capsicum,9.43,Monday,False,Xiaozhoupi (Bag)
2.0,7.9,Capsicum,9.43,Monday,False,Fruit Pepper (Bag)
2.0,3.9,Edible Mushroom,1.3,Monday,False,Haixian Mushroom (Bag) (3)
13.0,5.607692307692308,Capsicum,9.43,Monday,False,Luosi Pepper (Bag)
0.237,19.8,Capsicum,9.43,Monday,False,Red Bell Pepper (2)
0.387,7.0,Edible Mushroom,9.43,Monday,False,Fresh Edible Fungus (2)
0.84,13.6,Edible Mushroom,9.43,Monday,False,Fresh Sea (2)
0.829,8.0,Flower/Leaf Vegetables,29.03,Monday,False,Chuncai
2.0,2.3,Flower/Leaf Vegetables,9.43,Monday,False,Caidian Quinoa Artemisia (Bag)
1.384,31.6,Capsicum,7.8,Monday,False,Green Line Pepper
4.009,7.0,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
8.844,6.0,Flower/Leaf Vegetables,10.33,Monday,False,Xiaoqingcai (1)
4.0,6.2,Capsicum,9.43,Monday,False,Red Hot Peppers (Bag)
2.328,19.8,Solanum,6.9,Monday,False,Changxianqie
3.0,2.8333333333333335,Flower/Leaf Vegetables,9.43,Monday,False,Zhuyecai (Bag)
3.0,4.9,Edible Mushroom,6.57,Monday,False,The White Mushroom (Bag)
28.656,10.0,Capsicum,5.7,Monday,False,Wuhu Green Pepper (1)
1.314,31.6,Flower/Leaf Vegetables,10.46,Monday,False,Sichuan Red Cedar
5.643,19.8,Edible Mushroom,10.8,Monday,False,Xixia Black Mushroom (1)
18.892,3.2,Flower/Leaf Vegetables,18.52,Monday,False,Amaranth
6.778,10.0,Flower/Leaf Vegetables,15.25,Monday,False,Yunnan Shengcai
5.353,6.0,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
1.595,6.0,Flower/Leaf Vegetables,5.35,Monday,False,Radish Leaves
0.301,12.0,Flower/Leaf Vegetables,0.47,Monday,False,Caidian Quinoa Artemisia
0.158,7.0,Flower/Leaf Vegetables,12.81,Monday,False,Yunnan Lettuces
0.532,25.8,Capsicum,6.73,Monday,False,Red Hot Peppers
2.073,8.0,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
7.501,9.2,Solanum,6.07,Monday,False,Eggplant (2)
0.7030000000000001,35.6,Capsicum,11.76,Monday,False,Red Pepper (1)
2.249,6.0,Flower/Leaf Vegetables,27.84,Monday,False,Dongmenkou Xiaobaicai
4.793,19.8,Capsicum,10.18,Monday,False,Luosi Pepper
3.61,14.0,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
2.559,12.0,Flower/Leaf Vegetables,18.51,Monday,False,Spinach
2.703,4.0,Flower/Leaf Vegetables,15.68,Monday,False,Naibaicai
6.383,12.0,Cabbage,9.26,Monday,False,Broccoli
0.161,10.0,Flower/Leaf Vegetables,11.78,Monday,False,Machixian
0.858,16.0,Solanum,5.01,Monday,False,Green Eggplant (1)
1.03,8.0,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
3.0,7.900000000000001,Capsicum,9.43,Tuesday,False,Red Hang Pepper (Bag)
8.0,3.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Leaf Lettuce (Bag)
6.0,3.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Spinach (Bag)
2.0,2.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Caixin (Bag)
1.0,9.9,Edible Mushroom,19.8,Tuesday,False,The Steak Mushrooms (Box)
8.0,19.15,Capsicum,9.43,Tuesday,False,Millet Pepper (Bag)
1.0,3.9,Capsicum,9.43,Tuesday,False,Green Hot Peppers (Bag)
2.0,3.9,Capsicum,9.43,Tuesday,False,Xiaozhoupi (Bag)
1.0,3.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Basil (Bag)
1.0,3.9,Capsicum,9.43,Tuesday,False,Green Hang Pepper (Bag)
4.0,6.325,Capsicum,9.43,Tuesday,False,Fruit Pepper (Bag)
5.0,3.9,Edible Mushroom,1.3,Tuesday,False,Haixian Mushroom (Bag) (3)
8.0,6.1125,Capsicum,9.43,Tuesday,False,Luosi Pepper (Bag)
1.581,11.28,Flower/Leaf Vegetables,9.43,Tuesday,False,Yuxingcao 
0.73,14.0,Edible Mushroom,9.43,Tuesday,False,Fresh Edible Fungus (2)
0.845,16.0,Edible Mushroom,9.43,Tuesday,False,Fresh Sea (2)
5.0,2.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Zhuyecai (Bag)
6.0,4.9,Capsicum,9.43,Tuesday,False,Ginger And Xiaomijiao Mix (Small Bag)
1.0,5.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Hongshujian (Bag)
1.099,31.600000000000005,Capsicum,7.8,Tuesday,False,Green Line Pepper
2.96,7.0,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
1.0,3.5,Edible Mushroom,6.64,Tuesday,False,Needle Mushroom (Bag) (2)
1.0,4.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Lettuce (Bag)
2.0,6.2,Capsicum,9.43,Tuesday,False,Red Hot Peppers (Bag)
8.374,6.0,Flower/Leaf Vegetables,10.33,Tuesday,False,Xiaoqingcai (1)
1.253,18.0,Solanum,6.9,Tuesday,False,Changxianqie
0.557,31.600000000000005,Flower/Leaf Vegetables,10.46,Tuesday,False,Sichuan Red Cedar
32.696,12.0,Capsicum,5.7,Tuesday,False,Wuhu Green Pepper (1)
7.284,19.8,Edible Mushroom,10.8,Tuesday,False,Xixia Black Mushroom (1)
20.788,2.6,Flower/Leaf Vegetables,18.52,Tuesday,False,Amaranth
13.276,10.0,Flower/Leaf Vegetables,15.25,Tuesday,False,Yunnan Shengcai
5.136,6.0,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
1.002,14.0,Flower/Leaf Vegetables,7.59,Tuesday,False,Chinese Cabbage
6.396,8.0,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
2.1830000000000003,7.0,Flower/Leaf Vegetables,12.81,Tuesday,False,Yunnan Lettuces
0.992,25.8,Capsicum,6.73,Tuesday,False,Red Hot Peppers
1.716,35.6,Capsicum,11.76,Tuesday,False,Red Pepper (1)
17.785,9.2,Solanum,6.07,Tuesday,False,Eggplant (2)
1.003,16.0,Solanum,5.01,Tuesday,False,Green Eggplant (1)
0.47,6.0,Flower/Leaf Vegetables,5.35,Tuesday,False,Radish Leaves
6.375,14.0,Cabbage,9.26,Tuesday,False,Broccoli
0.231,10.0,Flower/Leaf Vegetables,11.78,Tuesday,False,Machixian
7.931,4.0,Flower/Leaf Vegetables,15.68,Tuesday,False,Naibaicai
0.645,29.6,Flower/Leaf Vegetables,15.98,Tuesday,False,Siguajian
0.345,29.6,Flower/Leaf Vegetables,15.92,Tuesday,False,The Dandelion
1.657,10.0,Flower/Leaf Vegetables,26.16,Tuesday,False,Foreign Garland Chrysanthemum 
1.0,4.9,Edible Mushroom,6.57,Tuesday,False,The White Mushroom (Bag)
4.7170000000000005,19.800000000000004,Capsicum,10.18,Tuesday,False,Luosi Pepper
2.422,14.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
3.4610000000000003,12.0,Flower/Leaf Vegetables,18.51,Tuesday,False,Spinach
7.538,8.0,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
2.853,6.0,Flower/Leaf Vegetables,27.84,Tuesday,False,Dongmenkou Xiaobaicai
0.53,19.8,Capsicum,9.43,Wednesday,False,Red Bell Pepper (2)
11.0,16.62727272727273,Capsicum,9.43,Wednesday,False,Millet Pepper (Bag)
5.0,3.9,Edible Mushroom,1.3,Wednesday,False,Haixian Mushroom (Bag) (3)
2.0,3.9,Capsicum,9.43,Wednesday,False,Green Hot Peppers (Bag)
2.0,3.5,Capsicum,9.43,Wednesday,False,Xiaozhoupi (Bag)
2.0,3.9,Capsicum,9.43,Wednesday,False,Green Hang Pepper (Bag)
1.0,9.9,Capsicum,9.43,Wednesday,False,Red Hang Pepper (Bag)
5.0,4.779999999999999,Capsicum,9.43,Wednesday,False,Fruit Pepper (Bag)
3.0,6.2,Capsicum,9.43,Wednesday,False,Red Hot Peppers (Bag)
6.0,5.5,Capsicum,9.43,Wednesday,False,Luosi Pepper (Bag)
2.684,11.55,Flower/Leaf Vegetables,9.43,Wednesday,False,Yuxingcao 
2.0,2.45,Flower/Leaf Vegetables,9.43,Wednesday,False,Shanghai Green (Bag)
0.244,15.2,Edible Mushroom,9.43,Wednesday,False,Jigu (2)
1.0,2.9,Flower/Leaf Vegetables,9.43,Wednesday,False,Zhuyecai (Bag)
2.0,4.9,Capsicum,9.43,Wednesday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.021,8.0,Flower/Leaf Vegetables,29.03,Wednesday,False,Chuncai
1.0,5.9,Flower/Leaf Vegetables,9.43,Wednesday,False,Hongshujian (Bag)
0.682,19.8,Flower/Leaf Vegetables,9.43,Wednesday,False,Red Coral (Leaf)
0.419,19.8,Flower/Leaf Vegetables,9.43,Wednesday,False,Red Oak Leaf
1.153,19.8,Flower/Leaf Vegetables,9.43,Wednesday,False,Green Butter
0.544,31.600000000000005,Capsicum,7.8,Wednesday,False,Green Line Pepper
1.035,7.0,Flower/Leaf Vegetables,15.61,Wednesday,False,Huangbaicai (2)
17.0,3.4176470588235297,Edible Mushroom,6.64,Wednesday,False,Needle Mushroom (Bag) (2)
2.162,12.8,Edible Mushroom,9.43,Wednesday,False,Fresh Sea (2)
12.0,3.7,Flower/Leaf Vegetables,9.43,Wednesday,False,Spinach (Bag)
7.325,4.0,Flower/Leaf Vegetables,15.68,Wednesday,False,Naibaicai
4.573,18.0,Solanum,6.9,Wednesday,False,Changxianqie
8.763,4.0,Flower/Leaf Vegetables,10.33,Wednesday,False,Xiaoqingcai (1)
5.557,19.8,Edible Mushroom,10.8,Wednesday,False,Xixia Black Mushroom (1)
19.635,2.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
9.99,10.0,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
4.593,5.2,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
0.688,14.0,Flower/Leaf Vegetables,7.59,Wednesday,False,Chinese Cabbage
1.733,8.0,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
1.476,19.8,Flower/Leaf Vegetables,7.61,Wednesday,False,Muercai
3.851,7.0,Flower/Leaf Vegetables,12.81,Wednesday,False,Yunnan Lettuces
0.949,25.8,Capsicum,6.73,Wednesday,False,Red Hot Peppers
0.686,35.6,Capsicum,11.76,Wednesday,False,Red Pepper (1)
1.537,19.8,Flower/Leaf Vegetables,10.46,Wednesday,False,Sichuan Red Cedar
0.795,14.0,Solanum,5.01,Wednesday,False,Green Eggplant (1)
15.535,9.2,Solanum,6.07,Wednesday,False,Eggplant (2)
2.0,4.9,Edible Mushroom,6.57,Wednesday,False,The White Mushroom (Bag)
0.682,10.0,Flower/Leaf Vegetables,26.16,Wednesday,False,Foreign Garland Chrysanthemum 
4.832,6.0,Flower/Leaf Vegetables,27.84,Wednesday,False,Dongmenkou Xiaobaicai
10.19,19.8,Capsicum,10.18,Wednesday,False,Luosi Pepper
30.051,12.0,Capsicum,5.7,Wednesday,False,Wuhu Green Pepper (1)
5.744,12.0,Flower/Leaf Vegetables,18.51,Wednesday,False,Spinach
4.61,8.0,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
9.797,14.0,Cabbage,9.26,Wednesday,False,Broccoli
1.829,6.0,Flower/Leaf Vegetables,11.78,Wednesday,False,Machixian
1.691,14.0,Flower/Leaf Vegetables,8.42,Wednesday,False,Hongshujian
2.0,3.9,Capsicum,9.43,Thursday,False,Green Hot Peppers (Bag)
4.124,16.0,Solanum,6.9,Thursday,False,Changxianqie
8.736,3.2,Flower/Leaf Vegetables,10.33,Thursday,False,Xiaoqingcai (1)
2.0,4.9,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Lettuce (Bag)
1.0,4.5,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Leaf Lettuce (Bag)
13.0,3.715384615384615,Flower/Leaf Vegetables,9.43,Thursday,False,Spinach (Bag)
2.0,2.45,Flower/Leaf Vegetables,9.43,Thursday,False,Caixin (Bag)
10.0,3.4200000000000004,Flower/Leaf Vegetables,9.43,Thursday,False,Shanghai Green (Bag)
11.0,12.545454545454543,Capsicum,9.43,Thursday,False,Millet Pepper (Bag)
2.0,3.3,Flower/Leaf Vegetables,9.43,Thursday,False,Basil (Bag)
0.591,8.0,Flower/Leaf Vegetables,29.03,Thursday,False,Chuncai
5.0,7.9,Capsicum,9.43,Thursday,False,Luosi Pepper (Bag)
0.265,14.0,Edible Mushroom,9.43,Thursday,False,Fresh Edible Fungus (2)
4.0,2.9,Flower/Leaf Vegetables,9.43,Thursday,False,Zhuyecai (Bag)
3.0,4.9,Capsicum,9.43,Thursday,False,Ginger And Xiaomijiao Mix (Small Bag)
5.0,4.1,Flower/Leaf Vegetables,9.43,Thursday,False,Hongshujian (Bag)
1.873,31.6,Capsicum,7.8,Thursday,False,Green Line Pepper
5.445,7.0,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
4.0,3.5,Edible Mushroom,6.64,Thursday,False,Needle Mushroom (Bag) (2)
8.0,3.9,Edible Mushroom,1.3,Thursday,False,Haixian Mushroom (Bag) (3)
1.0,7.9,Capsicum,9.43,Thursday,False,Green Line Pepper (Bag)
30.63,12.0,Capsicum,5.7,Thursday,False,Wuhu Green Pepper (1)
1.0,4.9,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
5.477,3.4,Flower/Leaf Vegetables,15.68,Thursday,False,Naibaicai
0.278,49.6,Flower/Leaf Vegetables,15.16,Thursday,False,Malan Head
11.738,18.155555555555555,Flower/Leaf Vegetables,10.46,Thursday,False,Sichuan Red Cedar
8.324,19.8,Edible Mushroom,10.8,Thursday,False,Xixia Black Mushroom (1)
23.359,2.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
7.583,10.0,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
0.621,6.0,Flower/Leaf Vegetables,5.35,Thursday,False,Radish Leaves
2.764,8.0,Flower/Leaf Vegetables,12.81,Thursday,False,Yunnan Lettuces
0.716,25.8,Capsicum,6.73,Thursday,False,Red Hot Peppers
16.945,9.2,Solanum,6.07,Thursday,False,Eggplant (2)
5.253,5.2,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
0.151,6.0,Flower/Leaf Vegetables,11.78,Thursday,False,Machixian
6.047,14.0,Cabbage,9.26,Thursday,False,Broccoli
5.681,9.0,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
2.508,12.0,Flower/Leaf Vegetables,18.51,Thursday,False,Spinach
0.8140000000000001,19.8,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
3.949,14.0,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
3.792,21.6,Capsicum,10.18,Thursday,False,Luosi Pepper
10.988,4.0,Flower/Leaf Vegetables,27.84,Thursday,False,Dongmenkou Xiaobaicai
0.287,14.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
0.145,29.6,Flower/Leaf Vegetables,15.92,Thursday,False,The Dandelion
2.0,2.9,Capsicum,9.43,Friday,False,Xiaozhoupi (Bag)
6.0,12.9,Capsicum,9.43,Friday,False,Millet Pepper (Bag)
4.0,3.3,Flower/Leaf Vegetables,9.43,Friday,False,Shanghai Green (Bag)
8.0,2.7875,Flower/Leaf Vegetables,9.43,Friday,False,Caixin (Bag)
33.142,12.0,Capsicum,5.7,Friday,False,Wuhu Green Pepper (1)
7.025,3.2,Flower/Leaf Vegetables,10.33,Friday,False,Xiaoqingcai (1)
3.385,16.0,Solanum,6.9,Friday,False,Changxianqie
1.0,3.9,Capsicum,9.43,Friday,False,Green Hang Pepper (Bag)
6.0,3.7,Flower/Leaf Vegetables,9.43,Friday,False,Spinach (Bag)
10.0,7.9,Capsicum,9.43,Friday,False,Green Line Pepper (Bag)
15.0,3.5,Edible Mushroom,6.64,Friday,False,Needle Mushroom (Bag) (2)
5.0,7.9,Capsicum,9.43,Friday,False,Luosi Pepper (Bag)
1.254,14.0,Edible Mushroom,9.43,Friday,False,Fresh Edible Fungus (2)
2.65,16.0,Edible Mushroom,9.43,Friday,False,Fresh Sea (2)
14.0,2.6999999999999997,Flower/Leaf Vegetables,9.43,Friday,False,Zhuyecai (Bag)
2.0,4.9,Capsicum,9.43,Friday,False,Ginger And Xiaomijiao Mix (Small Bag)
0.766,8.0,Flower/Leaf Vegetables,29.03,Friday,False,Chuncai
10.0,3.87,Flower/Leaf Vegetables,9.43,Friday,False,Hongshujian (Bag)
1.709,31.6,Capsicum,7.8,Friday,False,Green Line Pepper
5.0,3.9,Edible Mushroom,1.3,Friday,False,Haixian Mushroom (Bag) (3)
3.0,4.9,Edible Mushroom,6.57,Friday,False,The White Mushroom (Bag)
3.0,8.9,Capsicum,9.43,Friday,False,Red Hot Peppers (Bag)
8.721,3.4,Flower/Leaf Vegetables,15.68,Friday,False,Naibaicai
4.828,7.0,Flower/Leaf Vegetables,15.61,Friday,False,Huangbaicai (2)
1.636,10.0,Flower/Leaf Vegetables,26.16,Friday,False,Foreign Garland Chrysanthemum 
0.558,14.0,Flower/Leaf Vegetables,12.88,Friday,False,Perilla
1.118,19.8,Flower/Leaf Vegetables,10.46,Friday,False,Sichuan Red Cedar
