Date,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/gram),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Weekday,IsWeekend,Loss Rate (%)_entropy
2020-09-29,102900011001806,5,0.0069,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.88,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_8.06125973746391
2021-10-09,102900005115946,4.334,0.008,Muercai,1011010101,Flower/Leaf Vegetables,3.35,Muercai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.61_7.139427285984528
2020-10-17,102900005115779,21.671,0.008,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.38,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_29.537211398253564
2020-11-10,900005116943,0.438,0.0258,Red Hang Pepper,1011010504,Capsicum,16.42,Red Hang Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.99_0.6524692221806603
2021-09-03,102900005119944,1.66,0.016,Haixian Mushroom (1),1011010801,Edible Mushroom,9.24,Haixian Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.89_4.369902405101157
2020-09-02,102900005116547,10.02,0.01,missing,1011010801,Edible Mushroom,5.87,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_5.875127392380999
2020-10-24,102900011009246,0.222,0.014,Fresh Black Fungus (1),1010801,Edible Mushroom,7.39,Fresh Black Fungus (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.63_0.30490874546318364
2020-10-26,102900011009970,8.181,0.007,Qinggengsanhua,1011010201,Cabbage,4.39,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_12.567238667964086
2020-09-15,102900005116899,14.348,0.008,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.6,Net Lotus Root (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.54_46.510699863454754
2021-09-07,102900011000328,3.757,0.008,Luosi Pepper,1011010504,Capsicum,8.58,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_-0.13847732336541752
2021-03-30,900005116226,2.397,0.012,Green Hot Peppers,1011010504,Capsicum,6.58,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_2.69062676982638
2020-08-12,102900005116530,10.717,0.0198,missing,1011010801,Edible Mushroom,13,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_-14.364303849371607
2021-1-1,958851400125,14,0.0035,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.63,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_21.221830956686507
2020-07-03,102900011000328,9.099,0.01,Luosi Pepper,1011010504,Capsicum,6.58,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_-1.8413988976781805
2021-09-04,102900005116257,10.931,0.008,Eggplant (2),1010501,Solanum,5.62,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_34.14114032918407
2021-07-15,106949711300068,3,0.0029,Needle Mushroom (Bag) (3),1011010801,Edible Mushroom,1.84,Needle Mushroom (Bag) (3),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_6.145969995778437
2021-11-10,102900011008164,3.334,0.004,Naibaicai,1011010101,Flower/Leaf Vegetables,2,Naibaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.68_8.453643923972761
2021-10-09,102900005116219,1.916,0.012,Red Hot Peppers,1011010504,Capsicum,7.8,Red Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.73_4.089356132670822
2021-08-25,900005118824,2.207,0.012,High Melon (1),1011010402,Aquatic Tuberous Vegetables,7.02,High Melon (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,29.25_5.301454974448845
2021-05-20,102900011001813,1,0.0025,missing,1011010801,Edible Mushroom,0.6,Needle Mushroom (Bag) (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.85_1.4159991383857844
2020-09-22,102900005116899,36.441,0.008,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.78,Net Lotus Root (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.54_66.35873573826122
2021-07-03,102900005116547,9.032,0.006,Needle Mushroom (1),1011010801,Edible Mushroom,3.2,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_0.29841725090513016
2021-06-17,102900011000328,11.182,0.007,Luosi Pepper,1011010504,Capsicum,3.44,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_13.406662822992164
2021-09-13,102900005116257,11.436,0.007,Eggplant (2),1011010501,Solanum,4.84,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_16.49118128330239
2021-03-15,102900005115786,2.145,0.0198,Zhuyecai,1011010101,Flower/Leaf Vegetables,13,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_1.6011248669273614
2020-08-31,900051010455,45.102,0.006,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.77,Huangbaicai (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.61_11.439022078520544
2021-10-27,102900005115861,4.145,0.006,Niushou Youcai,1011010101,Flower/Leaf Vegetables,3.7,Niushou Youcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.17_-1.1161937345051482
2021-1-1,102900005115984,15.645,0.01,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.92,Yunnan Lettuces,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.81_15.12034603422421
2020-11-02,102900005116714,20.803,0.0096,Broccoli,1011010201,Cabbage,6.49,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_8.963493562641673
2021-02-02,102900011000328,,0.0238,Luosi Pepper,1011010504,Capsicum,17.08,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_7.052323015587588
2020-07-25,102900005115908,17.775,0.007934042553,Caixin,1011010101,Flower/Leaf Vegetables,4.33,Caixin,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.7_7.874549889293428
2020-11-17,102900005116509,2.308,0.006,Green Eggplant (1),1011010501,Solanum,4.68,Green Eggplant (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_3.851734567880669
2021-05-29,102900011008164,7.932,0.002,Naibaicai,1011010101,Flower/Leaf Vegetables,1.4,Naibaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.68_17.49292166278707
2020-08-06,900005116530,13.599,0.0198,Xixia Mushroom (1),1010801,Edible Mushroom,13,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_25.70810294804469
2020-08-24,102900011009970,20.801,0.008,Qinggengsanhua,1011010201,Cabbage,5.1,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_15.875849126902105
2021-12-23,102900005116257,5.02,0.0086,Eggplant (2),1010501,Solanum,5.8,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_4.273960950744109
2021-05-17,102900005115823,2.028,0.005,Shanghaiqing,1011010101,Flower/Leaf Vegetables,3.08,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_8.53869880713056
2021-07-16,900005116714,24.502,0.008,Broccoli,1011010201,Cabbage,5.35,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_42.60055031972252
2021-07-10,102900011016701,29.496,0.005,Wuhu Green Pepper (1),1011010504,Capsicum,3.91,Wuhu Green Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.7_22.51570328879762
2021-03-31,102900005116714,14.42,0.011,missing,1011010201,Cabbage,7.6,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_19.914324972762333
2020-07-12,102900005116714,40.69,0.01383882353,Broccoli,1011010201,Cabbage,8.49,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_-0.536502420786114
2021-09-01,106949711300068,10,0.0029,Needle Mushroom (Bag) (3),1011010801,Edible Mushroom,1.96,Needle Mushroom (Bag) (3),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_10.750869460360507
2021-11-20,102900011008164,5.768,0.0046,Naibaicai,1011010101,Flower/Leaf Vegetables,2.8,Naibaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.68_8.227210960045747
2021-07-29,900005116714,20.37,0.01,Broccoli,1011010201,Cabbage,6.87,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_6.144501069252991
2021-06-25,102900005118831,5,0.0079,Wawacai,1011010101,Flower/Leaf Vegetables,4.43,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_4.839265726928205
2021-08-23,102900005116530,9.215,0.02385581395,Xixia Mushroom (1),1011010801,Edible Mushroom,15.02,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_20.81333769352127
2021-06-29,102900011013274,1,0.0045,The White Mushroom (Bag),1011010801,Edible Mushroom,3.19,The White Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.57_2.0566354814371373
2020-08-26,102900011009444,8.933,0.012,Dalong Eggplant,1011010501,Solanum,7.69,Dalong Eggplant,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.94_28.233040718902853
2021-06-27,102900005115984,18.922,0.005,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,3.15,Yunnan Lettuces,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.81_22.698384107822463
2020-11-21,102900005125808,2.483,0.0338,Millet Pepper,1011010504,Capsicum,20.59,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_1.614862950928139
2021-05-29,900005116257,13.598,0.006,missing,1011010501,Solanum,4.1,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_8.376756902555947
2021-11-17,102900051004294,1.115,0.01598333333,Green Line Pepper,1011010504,Capsicum,9.39,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_-0.35258709677052025
2021-03-19,102900005115786,0.958,0.016,Zhuyecai,1011010101,Flower/Leaf Vegetables,13.54,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_0.9739012276188137
2021-1-1,102900011008522,6.203,0.007,Sweet Chinese Cabbage,1010101,Flower/Leaf Vegetables,4,Sweet Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_5.186235806389989
2020-12-17,102900005125808,1.369,0.0598,Millet Pepper,1011010504,Capsicum,42.39,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_1.491167182693982
2020-10-09,900011008522,24.45,0.008,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.84,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_9.029196216957004
2021-1-1,102900011018095,8,0.0059,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,3.74,Chinese Caterpillar Fungus Flowers (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_6.238941606188313
2021-02-27,102900005115779,19.814,0.008,missing,1010101,Flower/Leaf Vegetables,4.24,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_-6.274807230685369
2021-12-21,900051000463,0.392,0.01,Round Eggplant (2),1011010501,Solanum,7.25,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_0.3201327074401163
2020-09-21,102900005116233,4.112,0.014,Red Pepper (1),1011010504,Capsicum,8.88,Red Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.76_0.9711325364309307
2020-07-09,102900005125808,1.875,0.0258,Millet Pepper,1011010504,Capsicum,10.2,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_0.7871315046526528
2021-07-23,102900005115779,43.756,0.008,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.36,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_-32.36030238071383
2020-12-28,102900005116790,10.267,0.0034,Yellow Xincai (1),1010101,Flower/Leaf Vegetables,2,Yellow Xincai (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.64_20.383332535285867
2021-06-06,102900005118572,10.195,0.0026,Local Shanghaiqing,1011010101,Flower/Leaf Vegetables,1.39,Local Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.99_19.24442603797927
2020-11-22,102900051004294,3.836,0.014,Green Line Pepper,1011010504,Capsicum,8.62,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_0.8937311946002078
2021-04-15,900005116639,0.726,0.012,Machixian,1011010101,Flower/Leaf Vegetables,5.2,Machixian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.78_0.36282072789863656
2020-08-16,102900011009970,28.16,0.008,Qinggengsanhua,1011010201,Cabbage,4.65,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_22.84031604378158
2020-11-12,102900011001806,4,0.0069,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.74,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_6.6172407731342275
2020-08-29,102900005116912,2.567,0.016,Jigu Mushroom (1),1011010801,Edible Mushroom,10.57,Jigu Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.99_5.8939679048052955
2020-12-23,102900051004294,0.851,0.018,Green Line Pepper,1011010504,Capsicum,12.78,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_-1.1378314890392236
2021-07-11,102900005116714,29.428,0.008181818182,Broccoli,1011010201,Cabbage,5.45,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_-23.793304963356324
2021-03-27,102900005116790,8.512,0.006,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.79,Yellow Xincai (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.64_9.611335300256302
2021-12-14,102900005116219,1.06,0.0198,Red Hot Peppers,1011010504,Capsicum,11.43,Red Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.73_-0.5380041958715442
2020-12-31,102900005117056,25.942,0.018,Paopaojiao (Jingpin),1011010504,Capsicum,13.56,Paopaojiao (Jingpin),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.08_34.92119427941327
2021-09-10,900005116509,2.55,0.01,Green Eggplant (1),1011010501,Solanum,6.68,Green Eggplant (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_2.88314704764151
2021-10-18,102900051000463,1.296,0.012,Round Eggplant (2),1011010501,Solanum,6.34,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_0.7985957472562654
